chr1_115529523_115552837	SYCP1
chr1_118022693_118144870	LOC100996263,MAN1A2
chr1_118144870_118178757	LOC100996263,FAM46C
chr1_118178757_118215627	NA
chr1_118215627_118322916	NA
chr1_118322916_118385603	NA
chr1_118385603_118442562	GDAP2
chr1_118442562_118485063	GDAP2,WDR3
chr1_118485063_118603008	SPAG17,WDR3
chr1_118603008_118661310	SPAG17
chr1_118661310_118695473	SPAG17
chr1_118695473_118737738	SPAG17
chr1_118737738_118790240	NA
chr1_118790240_118815496	NA
chr1_118815496_118866606	NA
chr1_118866606_118971980	NA
chr1_118971980_119002921	NA
chr1_119002921_119044053	NA
chr1_119044053_119148745	NA
chr1_119148745_119296163	NA
chr1_119296163_119394176	NA
chr1_119394176_119426033	TBX15
chr1_119426033_119432674	TBX15
chr1_119432674_119443350	TBX15
chr1_119443350_119519410	TBX15
chr1_119519410_119720894	LOC105378933,WARS2-IT1,TBX15,LOC101929147,WARS2
chr1_119720894_119847688	LOC101929147
chr1_119847688_120026115	HSD3B2,HAO2,HAO2-IT1
chr1_120026115_120034666	NA
chr1_120034666_120084431	HSD3B1
chr1_120084431_120147475	LINC00622,HSD3BP4
chr1_120147475_120243488	ZNF697
chr1_120243488_120431721	PHGDH,NBPF7,HMGCS2,REG4
chr1_120431721_120503694	ADAM30,NOTCH2
chr1_120503694_120550091	NOTCH2
chr1_120550091_142704374	FCGR1B,SRGAP2-AS1,SRGAP2C,FAM72B,HIST2H2BA,SRGAP2B,NOTCH2,ANKRD20A12P,SRGAP2D,EMBP1
chr1_142704374_143185124	ANKRD20A12P,LOC102723769
chr1_143185124_143499379	LOC102723769
chr1_143499379_144008312	FAM72C,PPIAL4G,FAM72D,LINC01138,MIR6077,LOC100132057
chr1_144008312_145146858	PDE4DIP,NBPF20,NBPF8,PPIAL4A,SEC22B,LOC100996724,LINC00623,PFN1P2,PPIAL4C,LINC00869,NBPF9
chr1_147777157_148904033	LOC101060524,NBPF8,PPIAL4D,PPIAL4A,DRD5P2,NBPF14,PPIAL4F,LOC101927429,PPIAL4C,NBPF25P,RNVU1-19,NBPF9,MIR6077,NBPF15,MIR5087,PPIAL4E,LOC100132057
chr1_148904033_148947974	LOC101060524,DRD5P2,NBPF25P,LOC645166
chr1_148947974_149235191	NBPF25P,LOC645166
chr1_149235191_150232018	RNVU1-20,VPS45,OTUD7B,FCGR1CP,LINC00623,BOLA1,HIST2H3D,HIST2H4B,RNVU1-19,SV2A,LOC101929798,LINC00869,LOC388692,CA14,PLEKHO1,HIST2H2BC,LOC103091866,MTMR11,HIST2H3A,HIST2H4A,SF3B4,HIST2H3C,FCGR1A,HIST2H2AA3,PPIAL4A,HIST2H2AB,ANP32E,PPIAL4C,HIST2H2AA4,HIST2H2AC,HIST2H2BF,LOC105371433,FAM231D,HIST2H2BE
chr1_150232018_150326265	APH1A,CA14,CIART,PRPF3,C1orf54,MRPS21
chr1_150326265_150387353	RPRD2
chr1_150387353_150639250	ADAMTSL4,MIR4257,ECM1,MIR6878,TARS2,GOLPH3L,ENSA,MCL1,RPRD2,ADAMTSL4-AS1,FALEC
chr1_150639250_150734230	HORMAD1,GOLPH3L,CTSS
chr1_150734230_150805224	ARNT,CTSK,CTSS
chr1_150805224_150831342	ARNT
chr1_150831342_150952121	ARNT,SETDB1,CERS2
chr1_150952121_150990248	FAM63A,ANXA9,PRUNE1
chr1_155301212_155370520	ASH1L,MIR555
chr1_155908675_155987199	SSR2,MIR6738,RXFP4,ARHGEF2
chr1_158065942_158121470	LINC01704,KIRREL
chr1_158475634_158516471	NA
chr1_158516471_158661038	SPTA1,OR10X1,OR6P1,OR10Z1,OR6Y1
chr1_158661038_158959368	OR6K6,MNDA,OR6K2,OR6N1,OR6K3,PYHIN1,OR6N2
chr1_158959368_159050621	IFI16,AIM2,POP3
chr1_159050621_159094640	NA
chr1_159094640_159178392	ACKR1,CADM3-AS1,CADM3
chr1_159178392_159230329	NA
chr1_159230329_159309678	OR10J3,FCER1A
chr1_159309678_159478239	OR10J1
chr1_159478239_159506680	OR10J5
chr1_159506680_159609920	APCS
chr1_159609920_159709522	CRP
chr1_160254856_160359333	SUMO1P3,COPA,NCSTN,NHLH1,PEX19
chr1_160359333_160367521	NA
chr1_160367521_160408116	VANGL2
chr1_160408116_160420467	NA
chr1_160420467_160673466	SLAMF6,CD48,SLAMF1,CD84
chr1_160673466_160712953	CD48,SLAMF7
chr1_160712953_160716419	SLAMF7
chr1_160716419_160738893	SLAMF7
chr1_160738893_160936947	LOC101928372,ITLN2,ITLN1,CD244,LY9
chr1_160936947_160970436	F11R
chr1_160970436_161212278	ADAMTS4,UFC1,DEDD,NECTIN4,TSTD1,PPOX,MIR5187,NDUFS2,ARHGAP30,B4GALT3,NIT1,USF1,TOMM40L,PFDN2,KLHDC9,APOA2,NR1I3,FCER1G,USP21,F11R
chr1_161212278_161273312	PCP4L1
chr1_161273312_161445374	CFAP126,SDHC,MPZ
chr1_161445374_161892842	FCRLB,ATF6,FCGR2B,HSPA6,DUSP12,FCGR3A,RPL31P11,FCRLA,FCGR3B,HSPA7,FCGR2A,FCGR2C
chr1_161892842_162007431	ATF6,OLFML2B
chr1_162007431_162065310	NOS1AP
chr1_162065310_162084481	NOS1AP
chr1_162084481_162212797	MIR4654,NOS1AP
chr1_162212797_162378135	C1orf226,MIR556,SH2D1B,NOS1AP,SPATA46
chr1_162955749_163016831	NA
chr1_163016831_163074999	RGS4
chr1_163074999_163194442	RGS5,LOC101928404
chr1_163194442_163330005	NUF2,RGS5
chr1_163330005_163389592	NA
chr1_163389592_163495470	LOC100422212
chr1_163495470_163566792	NA
chr1_163566792_164043208	NA
chr1_164043208_164056678	NA
chr1_164056678_164412469	NA
chr1_164412469_164437767	NA
chr1_164437767_164487967	NA
chr1_164487967_164673482	PBX1
chr1_164673482_164751598	LOC100505795,PBX1
chr1_164751598_164963049	PBX1
chr1_164963049_165028620	NA
chr1_167392051_167638654	CREG1,RCSD1,CD247,POU2F1
chr1_167638654_167687411	RCSD1
chr1_167687411_167786105	MPZL1,ADCY10
chr1_168618107_168646106	NA
chr1_168646106_169039963	LINC00970,DPT,LINC00626
chr1_169039963_169070116	LINC00970
chr1_169070116_169220174	NME7,LOC101928596,ATP1B1
chr1_169220174_169319745	NME7
chr1_169319745_169327017	NME7
chr1_169327017_169336905	NME7
chr1_169336905_169426703	BLZF1,NME7,CCDC181
chr1_169426703_169600600	SLC19A2,SELP,CCDC181,F5
chr1_169600600_169702194	SELL,SELE
chr1_169702194_169716838	SELE
chr1_169716838_169813185	C1orf112,METTL18
